,Date,Exercise Name,Weight,Reps,Notes,Primary Muscle Used,Epley 1RM,Machine Used,Full Weight
287,2024-10-28,Hammer Curl (Dumbbell),7.5,7.0,,biceps,9,0,0
288,2024-10-28,Hammer Curl (Dumbbell),7.5,11.0,,biceps,10,0,0
289,2024-10-28,Hammer Curl (Dumbbell),7.5,7.0,,biceps,9,0,0
290,2024-10-28,Hip Adductor (Machine),65.0,12.0,,adductors,91,1,1
291,2024-10-28,Hip Adductor (Machine),70.0,6.0,,adductors,84,1,1
292,2024-10-28,Hip Adductor (Machine),65.0,3.0,,adductors,72,1,1
293,2024-10-28,Hip Adductor (Machine),65.0,5.0,,adductors,76,1,1
294,2024-10-28,Hip Adductor (Machine),60.0,6.0,,adductors,72,1,1
295,2024-10-29,Lateral Raise (Dumbbell),3.0,20.0,,delts,5,0,0
296,2024-10-29,Lateral Raise (Dumbbell),3.0,11.0,,delts,4,0,0
297,2024-10-29,Lateral Raise (Dumbbell),3.0,10.0,,delts,4,0,0
298,2024-10-29,Lateral Raise (Dumbbell),3.0,10.0,,delts,4,0,0
299,2024-10-29,Triceps Extension (Dumbbell),13.75,13.0,,triceps,20,0,0
300,2024-10-29,Triceps Extension (Dumbbell),13.75,8.0,,triceps,17,0,0
301,2024-10-29,Triceps Extension (Dumbbell),11.75,10.0,,triceps,16,0,0
302,2024-10-29,Triceps Extension (Dumbbell),11.25,7.0,,triceps,14,0,0
303,2024-10-29,Hip Abductor (Machine),55.0,6.0,,abductors,66,1,1
304,2024-10-29,Hip Abductor (Machine),50.0,4.0,,abductors,57,1,1
305,2024-10-29,Hip Abductor (Machine),50.0,9.0,,abductors,65,1,1
306,2024-10-29,Hip Abductor (Machine),50.0,5.0,,abductors,58,1,1
307,2024-10-29,Hip Abductor (Machine),45.0,4.0,,abductors,51,1,1
308,2024-11-05,Triceps Extension (Cable),8.75,14.0,,triceps,13,1,1
309,2024-11-05,Triceps Extension (Cable),8.75,15.0,,triceps,13,1,1
310,2024-11-05,Triceps Extension (Cable),8.75,13.0,,triceps,13,1,1
311,2024-11-05,Triceps Extension (Cable),8.75,13.0,,triceps,13,1,1
312,2024-11-05,Lat Pulldown (Cable),33.0,15.0,,lats,50,1,1
313,2024-11-05,Lat Pulldown (Cable),40.0,14.0,,lats,59,1,1
314,2024-11-05,Lat Pulldown (Cable),40.0,11.0,,lats,55,1,1
315,2024-11-05,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
316,2024-11-05,Lateral Raise (Cable),3.75,9.0,,delts,5,1,1
317,2024-11-05,Lateral Raise (Cable),3.75,8.0,,delts,5,1,1
318,2024-11-05,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
319,2024-11-05,Lateral Raise (Cable),3.75,6.0,,delts,4,1,1
320,2024-11-05,Lateral Raise (Cable),3.75,8.0,,delts,5,1,1
321,2024-11-05,Lateral Raise (Cable),3.75,8.0,,delts,5,1,1
322,2024-11-05,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
323,2024-11-05,Lateral Raise (Cable),3.75,8.0,,delts,5,1,1
324,2024-11-06,Chest Fly,19.0,15.0,,pecs,28,1,1
325,2024-11-06,Chest Fly,26.0,15.0,,pecs,39,1,1
326,2024-11-06,Chest Fly,33.0,10.0,,pecs,44,1,1
327,2024-11-06,Chest Fly,26.0,11.0,,pecs,36,1,1
328,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
329,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
330,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
331,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
332,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
333,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
334,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
335,2024-11-06,Preacher Curl (Dumbbell),4.0,25.0,,biceps,7,0,0
336,2024-11-07,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
337,2024-11-07,Lat Pulldown (Cable),33.0,13.0,,lats,47,1,1
338,2024-11-07,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
339,2024-11-07,Lat Pulldown (Cable),33.0,10.0,,lats,44,1,1
340,2024-11-07,Triceps Extension (Cable),8.75,14.0,,triceps,13,1,1
341,2024-11-07,Triceps Extension (Cable),8.75,15.0,,triceps,13,1,1
342,2024-11-07,Triceps Extension (Cable),8.75,16.0,,triceps,13,1,1
343,2024-11-07,Triceps Extension (Cable),8.75,10.0,,triceps,12,1,1
344,2024-11-07,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
345,2024-11-07,Lateral Raise (Cable),3.75,3.0,,delts,4,1,1
346,2024-11-07,Lateral Raise (Cable),1.25,13.0,,delts,2,1,1
347,2024-11-07,Lateral Raise (Cable),1.25,15.0,,delts,2,1,1
348,2024-11-07,Lateral Raise (Cable),1.25,14.0,,delts,2,1,1
349,2024-11-07,Lateral Raise (Cable),1.25,17.0,,delts,2,1,1
350,2024-11-07,Lateral Raise (Cable),1.25,13.0,,delts,2,1,1
351,2024-11-07,Lateral Raise (Cable),1.25,13.0,,delts,2,1,1
352,2024-11-08,Preacher Curl (Dumbbell),5.0,17.0,,biceps,8,0,0
353,2024-11-08,Preacher Curl (Dumbbell),5.0,20.0,,biceps,8,0,0
354,2024-11-08,Preacher Curl (Dumbbell),5.0,16.0,,biceps,8,0,0
355,2024-11-08,Preacher Curl (Dumbbell),5.0,17.0,,biceps,8,0,0
356,2024-11-08,Chest Fly (Dumbbell),7.5,16.0,,pecs,12,0,0
357,2024-11-08,Chest Fly (Dumbbell),7.5,15.0,,pecs,11,0,0
358,2024-11-08,Chest Fly (Dumbbell),7.5,15.0,,pecs,11,0,0
359,2024-11-08,Chest Fly (Dumbbell),7.5,14.0,,pecs,11,0,0
360,2024-11-12,Triceps Extension (Cable),11.25,11.0,,triceps,15,1,1
361,2024-11-12,Triceps Extension (Cable),8.75,18.0,,triceps,14,1,1
362,2024-11-12,Triceps Extension (Cable),8.75,11.0,,triceps,12,1,1
363,2024-11-12,Triceps Extension (Cable),8.75,11.0,,triceps,12,1,1
364,2024-11-12,Lat Pulldown (Cable),40.0,11.0,,lats,55,1,1
365,2024-11-12,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
366,2024-11-12,Lat Pulldown (Cable),33.0,12.0,,lats,46,1,1
367,2024-11-12,Lat Pulldown (Cable),33.0,9.0,,lats,43,1,1
368,2024-11-12,Lateral Raise (Cable),1.25,20.0,,delts,2,1,1
369,2024-11-12,Lateral Raise (Cable),1.25,20.0,,delts,2,1,1
370,2024-11-12,Lateral Raise (Cable),3.75,9.0,,delts,5,1,1
371,2024-11-12,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
372,2024-11-12,Lateral Raise (Cable),1.25,20.0,,delts,2,1,1
373,2024-11-12,Lateral Raise (Cable),1.25,16.0,,delts,2,1,1
374,2024-11-12,Lateral Raise (Cable),1.25,18.0,,delts,2,1,1
375,2024-11-12,Lateral Raise (Cable),1.25,16.0,,delts,2,1,1
376,2024-11-13,Preacher Curl (Dumbbell),6.0,15.0,,biceps,9,0,0
377,2024-11-13,Preacher Curl (Dumbbell),6.0,13.0,,biceps,9,0,0
378,2024-11-13,Preacher Curl (Dumbbell),5.0,18.0,,biceps,8,0,0
379,2024-11-13,Preacher Curl (Dumbbell),5.0,16.0,,biceps,8,0,0
380,2024-11-13,Chest Fly,33.0,9.0,,pecs,43,1,1
381,2024-11-13,Chest Fly,26.0,10.0,,pecs,35,1,1
382,2024-11-13,Chest Fly,19.0,12.0,,pecs,27,1,1
383,2024-11-13,Chest Fly,19.0,9.0,,pecs,25,1,1
384,2024-11-18,Triceps Extension (Cable),11.25,11.0,,triceps,15,1,1
385,2024-11-18,Triceps Extension (Cable),8.75,20.0,,triceps,15,1,1
386,2024-11-18,Triceps Extension (Cable),8.75,12.0,,triceps,12,1,1
387,2024-11-18,Triceps Extension (Cable),8.75,12.0,,triceps,12,1,1
388,2024-11-18,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
389,2024-11-18,Lateral Raise (Cable),3.75,6.0,,delts,4,1,1
390,2024-11-18,Lateral Raise (Cable),1.25,25.0,,delts,2,1,1
391,2024-11-18,Lateral Raise (Cable),1.25,22.0,,delts,2,1,1
392,2024-11-18,Lateral Raise (Cable),3.75,9.0,,delts,5,1,1
393,2024-11-18,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
394,2024-11-18,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
395,2024-11-18,Lateral Raise (Cable),3.75,5.0,,delts,4,1,1
396,2024-11-18,Lat Pulldown (Cable),40.0,13.0,,lats,57,1,1
397,2024-11-18,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
398,2024-11-18,Lat Pulldown (Cable),33.0,13.0,,lats,47,1,1
399,2024-11-18,Lat Pulldown (Cable),33.0,13.0,,lats,47,1,1
400,2024-11-19,Chest Fly,33.0,13.0,,pecs,47,1,1
401,2024-11-19,Chest Fly,33.0,10.0,,pecs,44,1,1
402,2024-11-19,Chest Fly,26.0,17.0,,pecs,41,1,1
403,2024-11-19,Chest Fly,26.0,13.0,,pecs,37,1,1
404,2024-11-19,Preacher Curl (Dumbbell),6.0,18.0,,biceps,10,0,0
405,2024-11-19,Preacher Curl (Dumbbell),6.0,17.0,,biceps,9,0,0
406,2024-11-19,Preacher Curl (Dumbbell),6.0,15.0,,biceps,9,0,0
407,2024-11-19,Preacher Curl (Dumbbell),6.0,10.0,,biceps,8,0,0
408,2024-11-21,Triceps Extension (Cable),11.25,14.0,,triceps,16,1,1
409,2024-11-21,Triceps Extension (Cable),11.25,13.0,,triceps,16,1,1
410,2024-11-21,Triceps Extension (Cable),11.25,10.0,,triceps,15,1,1
411,2024-11-21,Triceps Extension (Cable),8.75,14.0,,triceps,13,1,1
412,2024-11-21,Lateral Raise (Cable),3.75,9.0,,delts,5,1,1
413,2024-11-21,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
414,2024-11-21,Lateral Raise (Cable),3.75,10.0,,delts,5,1,1
415,2024-11-21,Lateral Raise (Cable),1.25,20.0,,delts,2,1,1
416,2024-11-21,Lateral Raise (Cable),3.75,7.0,,delts,5,1,1
417,2024-11-21,Lateral Raise (Cable),3.75,6.0,,delts,4,1,1
418,2024-11-21,Lat Pulldown (Cable),40.0,15.0,,lats,60,1,1
419,2024-11-21,Lat Pulldown (Cable),40.0,11.0,,lats,55,1,1
420,2024-11-21,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
421,2024-11-21,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
422,2024-11-25,Preacher Curl (Dumbbell),6.0,20.0,,biceps,10,0,0
423,2024-11-25,Preacher Curl (Dumbbell),6.0,15.0,,biceps,9,0,0
424,2024-11-25,Preacher Curl (Dumbbell),6.0,14.0,,biceps,9,0,0
425,2024-11-25,Preacher Curl (Dumbbell),6.0,13.0,,biceps,9,0,0
426,2024-11-25,Chest Fly,33.0,14.0,,pecs,48,1,1
427,2024-11-25,Chest Fly,33.0,9.0,,pecs,43,1,1
428,2024-11-25,Chest Fly,26.0,10.0,,pecs,35,1,1
429,2024-11-25,Chest Fly,26.0,15.0,,pecs,39,1,1
430,2024-11-26,Triceps Extension (Cable),11.25,25.0,,triceps,21,1,1
431,2024-11-26,Triceps Extension (Cable),13.75,16.0,,triceps,21,1,1
432,2024-11-26,Triceps Extension (Cable),13.75,10.0,,triceps,18,1,1
433,2024-11-26,Triceps Extension (Cable),11.25,14.0,,triceps,16,1,1
434,2024-11-26,Lateral Raise (Cable),1.25,33.0,,delts,3,1,1
435,2024-11-26,Lateral Raise (Cable),1.25,27.0,,delts,2,1,1
436,2024-11-26,Lateral Raise (Cable),1.25,23.0,,delts,2,1,1
437,2024-11-26,Lateral Raise (Cable),1.25,18.0,,delts,2,1,1
438,2024-11-26,Lateral Raise (Cable),1.25,18.0,,delts,2,1,1
439,2024-11-26,Lateral Raise (Cable),1.25,14.0,,delts,2,1,1
440,2024-11-26,Lateral Raise (Cable),1.25,14.0,,delts,2,1,1
441,2024-11-26,Lateral Raise (Cable),1.25,11.0,,delts,2,1,1
442,2024-11-26,Lateral Raise (Cable),1.25,17.0,,delts,2,1,1
443,2024-11-26,Lateral Raise (Cable),1.25,12.0,,delts,2,1,1
444,2024-11-26,Lat Pulldown (Cable),40.0,11.0,,lats,55,1,1
445,2024-11-26,Lat Pulldown (Cable),33.0,18.0,,lats,53,1,1
446,2024-11-26,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
447,2024-11-26,Lat Pulldown (Cable),26.0,22.0,,lats,45,1,1
448,2024-11-29,Preacher Curl (Dumbbell),6.0,21.0,,biceps,10,0,0
449,2024-11-29,Preacher Curl (Dumbbell),6.0,15.0,,biceps,9,0,0
450,2024-11-29,Preacher Curl (Dumbbell),6.0,16.0,,biceps,9,0,0
451,2024-11-29,Preacher Curl (Dumbbell),6.0,13.0,,biceps,9,0,0
452,2024-11-29,Chest Fly,33.0,12.0,,pecs,46,1,1
453,2024-11-29,Chest Fly,33.0,10.0,,pecs,44,1,1
454,2024-11-29,Chest Fly,33.0,9.0,,pecs,43,1,1
455,2024-11-29,Chest Fly,26.0,11.0,,pecs,36,1,1
456,2024-12-03,Preacher Curl (Dumbbell),6.0,25.0,,biceps,11,0,0
457,2024-12-03,Preacher Curl (Dumbbell),6.0,20.0,,biceps,10,0,0
458,2024-12-03,Preacher Curl (Dumbbell),6.0,19.0,,biceps,10,0,0
459,2024-12-03,Preacher Curl (Dumbbell),6.0,13.0,,biceps,9,0,0
460,2024-12-03,Chest Fly,33.0,17.0,,pecs,52,1,1
461,2024-12-03,Chest Fly,33.0,10.0,,pecs,44,1,1
462,2024-12-03,Chest Fly,26.0,14.0,,pecs,38,1,1
463,2024-12-03,Chest Fly,26.0,10.0,,pecs,35,1,1
464,2024-12-03,Triceps Extension (Cable),13.75,16.0,,triceps,21,1,1
465,2024-12-03,Triceps Extension (Cable),13.75,12.0,,triceps,19,1,1
466,2024-12-03,Triceps Extension (Cable),11.75,12.0,,triceps,16,1,1
467,2024-12-03,Triceps Extension (Cable),11.25,11.0,,triceps,15,1,1
468,2024-12-06,Lat Pulldown (Cable),40.0,16.0,,lats,61,1,1
469,2024-12-06,Lat Pulldown (Cable),40.0,12.0,,lats,56,1,1
470,2024-12-06,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
471,2024-12-06,Lat Pulldown (Cable),33.0,15.0,,lats,50,1,1
472,2024-12-06,Lateral Raise (Cable),1.25,41.0,,delts,3,1,1
473,2024-12-06,Lateral Raise (Cable),1.25,44.0,,delts,3,1,1
474,2024-12-06,Lateral Raise (Cable),1.25,28.0,,delts,2,1,1
475,2024-12-06,Lateral Raise (Cable),1.25,21.0,,delts,2,1,1
476,2024-12-06,Lateral Raise (Cable),1.25,23.0,,delts,2,1,1
477,2024-12-06,Lateral Raise (Cable),1.25,21.0,,delts,2,1,1
478,2024-12-06,Lateral Raise (Cable),1.25,14.0,,delts,2,1,1
479,2024-12-06,Lateral Raise (Cable),1.25,13.0,,delts,2,1,1
480,2024-12-06,Hip Thrust (Barbell),20.0,8.0,,hip thrust,25,0,1
481,2024-12-06,Hip Thrust (Barbell),20.0,9.0,,hip thrust,26,0,1
482,2024-12-06,Hip Thrust (Barbell),20.0,10.0,,hip thrust,27,0,1
483,2024-12-06,Hip Thrust (Barbell),20.0,8.0,,hip thrust,25,0,1
484,2024-12-09,Triceps Extension (Cable),13.75,16.0,,triceps,21,1,1
485,2024-12-09,Triceps Extension (Cable),13.75,13.0,,triceps,20,1,1
486,2024-12-09,Triceps Extension (Cable),13.75,9.0,,triceps,18,1,1
487,2024-12-09,Triceps Extension (Cable),11.25,11.0,,triceps,15,1,1
488,2024-12-09,Lat Pulldown (Cable),40.0,14.0,,lats,59,1,1
489,2024-12-09,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
490,2024-12-09,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
491,2024-12-09,Lat Pulldown (Cable),33.0,10.0,,lats,44,1,1
492,2024-12-11,Preacher Curl (Dumbbell),6.0,25.0,,biceps,11,0,0
493,2024-12-11,Preacher Curl (Dumbbell),6.0,21.0,,biceps,10,0,0
494,2024-12-11,Preacher Curl (Dumbbell),6.0,19.0,,biceps,10,0,0
495,2024-12-11,Preacher Curl (Dumbbell),6.0,17.0,,biceps,9,0,0
496,2024-12-11,Chest Fly,33.0,14.0,,pecs,48,1,1
497,2024-12-11,Chest Fly,33.0,10.0,,pecs,44,1,1
498,2024-12-11,Chest Fly,26.0,12.0,,pecs,36,1,1
499,2024-12-11,Chest Fly,26.0,11.0,,pecs,36,1,1
500,2024-12-11,Hip Thrust (Barbell),20.0,8.0,,hip thrust,25,0,1
501,2024-12-11,Hip Thrust (Barbell),22.5,8.0,,hip thrust,28,0,1
502,2024-12-11,Hip Thrust (Barbell),25.0,8.0,,hip thrust,32,0,1
503,2024-12-11,Hip Thrust (Barbell),25.0,8.0,,hip thrust,32,0,1
504,2024-12-13,Lat Pulldown (Cable),40.0,15.0,,lats,60,1,1
505,2024-12-13,Lat Pulldown (Cable),40.0,11.0,,lats,55,1,1
506,2024-12-13,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
507,2024-12-13,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
508,2024-12-13,Triceps Extension (Cable),13.75,13.0,,triceps,20,1,1
509,2024-12-13,Triceps Extension (Cable),13.75,8.0,,triceps,17,1,1
510,2024-12-13,Triceps Extension (Cable),11.75,11.0,,triceps,16,1,1
511,2024-12-13,Triceps Extension (Cable),11.25,11.0,,triceps,15,1,1
512,2024-12-20,Hip Thrust (Barbell),30.0,9.0,,hip thrust,39,0,1
513,2024-12-20,Hip Thrust (Barbell),30.0,7.0,,hip thrust,37,0,1
514,2024-12-20,Hip Thrust (Barbell),30.0,9.0,,hip thrust,39,0,1
515,2024-12-20,Hip Thrust (Barbell),30.0,6.0,,hip thrust,36,0,1
516,2025-01-02,Bench Press (Barbell),26.0,6.0,,pecs,31,0,1
517,2025-01-02,Bench Press (Barbell),30.0,2.0,,pecs,32,0,1
518,2025-01-02,Bench Press (Barbell),40.0,1.0,,pecs,41,0,1
519,2025-01-05,Chest Press (Machine),30.0,13.0,,pecs,43,1,1
520,2025-01-05,Chest Press (Machine),25.0,6.0,,pecs,30,1,1
521,2025-01-05,Chest Press (Machine),30.0,11.0,,pecs,41,1,1
522,2025-01-05,Chest Press (Machine),25.0,3.0,,pecs,28,1,1
523,2025-01-05,Chest Press (Machine),25.0,12.0,,pecs,35,1,1
524,2025-01-05,Chest Press (Machine),20.0,5.0,,pecs,23,1,1
525,2025-01-05,Preacher Curl (Barbell),12.5,20.0,,biceps,21,0,1
526,2025-01-05,Preacher Curl (Barbell),15.0,16.0,,biceps,23,0,1
527,2025-01-05,Preacher Curl (Barbell),15.0,8.0,,biceps,19,0,1
528,2025-01-05,Preacher Curl (Barbell),12.5,17.0,,biceps,20,0,1
529,2025-01-09,Lat Pulldown (Cable),40.0,15.0,,lats,60,1,1
530,2025-01-09,Lat Pulldown (Cable),40.0,14.0,,lats,59,1,1
531,2025-01-09,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
532,2025-01-09,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
533,2025-01-09,Lateral Raise (Dumbbell),3.0,20.0,,delts,5,0,0
534,2025-01-09,Lateral Raise (Dumbbell),3.0,17.0,,delts,5,0,0
535,2025-01-09,Lateral Raise (Dumbbell),3.0,14.0,,delts,4,0,0
536,2025-01-09,Lateral Raise (Dumbbell),3.0,14.0,,delts,4,0,0
537,2025-01-09,Triceps Pushdown (Cable - Straight Bar),11.25,25.0,,triceps,21,1,1
538,2025-01-09,Triceps Pushdown (Cable - Straight Bar),13.75,15.0,,triceps,21,1,1
539,2025-01-09,Triceps Pushdown (Cable - Straight Bar),13.75,14.0,,triceps,20,1,1
540,2025-01-09,Triceps Pushdown (Cable - Straight Bar),13.75,14.0,,triceps,20,1,1
541,2025-01-09,Chest Press (Machine),30.0,8.0,,pecs,38,1,1
542,2025-01-09,Chest Press (Machine),25.0,2.0,,pecs,27,1,1
543,2025-01-09,Chest Press (Machine),20.0,7.0,,pecs,25,1,1
544,2025-01-09,Chest Press (Machine),30.0,5.0,,pecs,35,1,1
545,2025-01-09,Chest Press (Machine),20.0,4.0,,pecs,23,1,1
546,2025-01-09,Triceps Dip (Assisted),33.0,8.0,,triceps,42,1,1
547,2025-01-09,Triceps Dip (Assisted),26.0,3.0,,triceps,29,1,1
548,2025-01-09,Preacher Curl (Barbell),12.5,16.0,,biceps,19,0,1
549,2025-01-09,Preacher Curl (Barbell),12.5,7.0,,biceps,15,0,1
550,2025-01-09,Preacher Curl (Barbell),7.5,14.0,,biceps,11,0,1
551,2025-01-12,Chest Press (Machine),30.0,18.0,,pecs,48,1,1
552,2025-01-12,Chest Press (Machine),20.0,8.0,,pecs,25,1,1
553,2025-01-12,Chest Press (Machine),30.0,7.0,,pecs,37,1,1
554,2025-01-12,Chest Press (Machine),20.0,5.0,,pecs,23,1,1
555,2025-01-12,Chest Press (Machine),25.0,9.0,,pecs,32,1,1
556,2025-01-12,Chest Press (Machine),15.0,5.0,,pecs,18,1,1
557,2025-01-12,Lateral Raise (Dumbbell),4.0,11.0,,delts,5,0,0
558,2025-01-12,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
559,2025-01-12,Lateral Raise (Dumbbell),4.0,9.0,,delts,5,0,0
560,2025-01-14,Lat Pulldown (Cable),40.0,10.0,,lats,53,1,1
561,2025-01-14,Lat Pulldown (Cable),40.0,9.0,,lats,52,1,1
562,2025-01-14,Lat Pulldown (Cable),33.0,13.0,,lats,47,1,1
563,2025-01-14,Lat Pulldown (Cable),33.0,11.0,,lats,45,1,1
564,2025-01-14,Triceps Pushdown (Cable - Straight Bar),13.75,14.0,,triceps,20,1,1
565,2025-01-14,Triceps Pushdown (Cable - Straight Bar),13.75,14.0,,triceps,20,1,1
566,2025-01-14,Triceps Pushdown (Cable - Straight Bar),13.75,12.0,,triceps,19,1,1
567,2025-01-14,Triceps Pushdown (Cable - Straight Bar),13.75,12.0,,triceps,19,1,1
568,2025-01-14,Preacher Curl (Barbell),12.5,16.0,,biceps,19,0,1
569,2025-01-14,Preacher Curl (Barbell),12.5,9.0,,biceps,16,0,1
570,2025-01-14,Preacher Curl (Barbell),10.0,12.0,,biceps,14,0,1
571,2025-01-14,Preacher Curl (Barbell),10.0,17.0,,biceps,16,0,1
572,2025-01-15,Hip Thrust (Barbell),28.0,8.0,,hip thrust,35,0,1
573,2025-01-15,Hip Thrust (Barbell),30.0,8.0,,hip thrust,38,0,1
574,2025-01-15,Hip Thrust (Barbell),32.0,5.0,,hip thrust,37,0,1
575,2025-01-15,Hip Thrust (Barbell),34.0,5.0,,hip thrust,40,0,1
576,2025-01-15,Hip Thrust (Barbell),36.0,4.0,,hip thrust,41,0,1
577,2025-01-17,Lateral Raise (Dumbbell),4.0,15.0,,delts,6,0,0
578,2025-01-17,Lateral Raise (Dumbbell),4.0,12.0,,delts,6,0,0
579,2025-01-17,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
580,2025-01-17,Lateral Raise (Dumbbell),2.5,7.0,,delts,3,0,0
581,2025-01-17,Lateral Raise (Dumbbell),4.0,10.0,,delts,5,0,0
582,2025-01-17,Lateral Raise (Dumbbell),2.5,5.0,,delts,3,0,0
583,2025-01-17,Chest Press (Machine),30.0,13.0,,pecs,43,1,1
584,2025-01-17,Chest Press (Machine),20.0,6.0,,pecs,24,1,1
585,2025-01-17,Chest Press (Machine),30.0,5.0,,pecs,35,1,1
586,2025-01-17,Chest Press (Machine),20.0,8.0,,pecs,25,1,1
587,2025-01-17,Chest Press (Machine),25.0,8.0,,pecs,32,1,1
588,2025-01-17,Chest Press (Machine),15.0,4.0,,pecs,17,1,1
589,2025-01-17,Chest Press (Machine),20.0,8.0,,pecs,25,1,1
